,Cluster Name,Keyword,#,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential
4265,thorlo socks,thorlo socks uk,4266,gb,0.0,100,0.45,1.02,thorlos socks uk,2022-01-05 18:28:01,"Adwords top,Sitelinks,People also ask,Image pack",150,300.0
3172,thorlo socks,thorlos socks,3173,gb,1.0,150,0.8,0.93,thorlo socks,2022-01-19 10:35:30,"People also ask,Sitelinks,Top stories,Videos,Image pack",2300,400.0
3605,thorlo socks,thorlos socks uk,3606,gb,0.0,150,1.0,1.6,thorlos socks uk,2022-01-07 18:36:17,"Sitelinks,People also ask,Image pack",150,250.0
3825,thunder socks,thunder socks,3826,gb,0.0,100,,,thunders love socks,2022-01-10 14:53:10,"Sitelinks,Image pack",350,300.0
1241,thunder socks,thunders love socks,1242,gb,0.0,400,,,thunders love socks,2022-01-20 19:47:59,Sitelinks,800,300.0
1494,tk maxx socks,bamboo socks tk maxx,1495,gb,0.0,300,0.9,1.35,tkmaxx stockings,2022-01-02 02:32:28,"Sitelinks,Image pack",300,1900.0
2591,tk maxx socks,cashmere socks tk maxx,2592,gb,1.0,200,,,tkmaxx stockings,2022-01-01 23:36:18,"Sitelinks,Image pack",200,1900.0
4704,tk maxx socks,elle socks tk maxx,4705,gb,1.0,100,,,tkmaxx stockings,2022-01-01 15:48:02,"Sitelinks,Image pack",100,1900.0
2514,tk maxx socks,gentle grip socks tk maxx,2515,gb,0.0,200,,,gentle grip socks tk maxx,2022-01-02 15:58:24,"Sitelinks,Image pack",200,20.0
3652,tk maxx socks,happy socks tk maxx,3653,gb,0.0,150,1.0,1.0,tk maxx socks,2022-01-21 13:03:21,"Sitelinks,Image pack",150,3800.0
3927,tk maxx socks,pringle socks tk maxx,3928,gb,0.0,100,0.45,1.21,tk maxx socks,2022-01-12 06:31:23,"Sitelinks,Image pack",150,3400.0
4670,tk maxx socks,ralph lauren socks tk maxx,4671,gb,2.0,100,,,tk maxx socks,2022-01-01 12:16:45,"Sitelinks,Image pack",100,3200.0
1427,tk maxx socks,tk maxx mens socks,1428,gb,0.0,350,0.9,1.02,tk maxx socks,2022-01-22 20:22:47,"Image pack,Sitelinks",350,3700.0
2935,tk maxx socks,tk maxx pringle socks,2936,gb,0.0,150,,,tk maxx socks,2022-01-12 10:56:43,"Sitelinks,Image pack",150,3400.0
429,tk maxx socks,tk maxx socks,430,gb,0.0,1000,0.45,0.86,tk maxx socks,2022-01-21 05:40:10,"Sitelinks,Top stories,Videos,Image pack",1000,3800.0
2911,tk maxx socks,tk maxx socks womens,2912,gb,2.0,150,,,womens socks,2022-01-23 07:18:43,"Sitelinks,Image pack",150,2200.0
2188,toast socks,toast socks,2189,gb,0.0,200,0.1,,womens wool socks,2022-01-20 03:57:46,"Image pack,Sitelinks",250,350.0
4821,toast socks,toastie socks,4822,gb,0.0,100,0.35,,totes slipper socks,2022-01-11 10:47:56,"Sitelinks,Image pack",100,600.0
2070,toast socks,toasties socks,2071,gb,0.0,250,0.4,0.77,totes slipper socks,2022-01-21 20:34:39,"Sitelinks,Image pack",300,1100.0
4075,toast socks,totes toasties slipper socks,4076,gb,0.0,100,0.3,,totes slipper socks,2022-01-22 12:18:27,"Sitelinks,Image pack",200,1100.0
1371,toast socks,totes toasties socks,1372,gb,0.0,350,0.3,,totes slipper socks,2022-01-16 20:55:42,"Sitelinks,Image pack",400,700.0
4922,toetoe socks,cosy toes socks,4923,gb,0.0,90,0.6,1.0,cosyfeet socks,2022-01-19 06:40:56,"Sitelinks,Top stories,Videos,Image pack",100,800.0
1912,toetoe socks,gold toe socks,1913,gb,13.0,250,0.25,0.88,gold toe socks,2022-01-16 08:56:30,"Sitelinks,People also ask",17000,100.0
2778,toetoe socks,hilly toe socks,2779,gb,0.0,150,,,socks with toes,2022-01-10 00:56:00,"Sitelinks,Top stories,Videos,Image pack",150,150.0
2420,toetoe socks,individual toe socks,2421,gb,1.0,200,0.4,,socks with toes,2021-12-31 23:40:09,"People also ask,Sitelinks,Image pack,Top stories,Videos",600,3000.0
4137,toetoe socks,injini toe socks,4138,gb,0.0,100,,,injinji socks,2022-01-13 15:19:10,"Sitelinks,People also ask,Top stories,Videos",150,2500.0
338,toetoe socks,rainbow socks,339,gb,0.0,1300,0.45,0.74,rainbow socks,2022-01-19 08:27:29,"Sitelinks,Image pack",9200,400.0
1775,toetoe socks,rainbow socks uk,1776,gb,0.0,250,0.5,1.13,rainbow socks,2022-01-01 11:13:35,"Sitelinks,Image pack",250,500.0
2983,toetoe socks,rainbow toe socks,2984,gb,0.0,150,0.2,0.53,rainbow toe socks,2022-01-11 00:22:57,"Sitelinks,People also ask",700,30.0
4764,toetoe socks,reinforced toe socks,4765,gb,0.0,100,0.45,0.89,socks with reinforced toe,2022-01-19 13:33:44,"Top stories,Videos,Sitelinks,Image pack",200,80.0
1794,toetoe socks,running toe socks,1795,gb,1.0,250,0.6,0.97,injinji socks uk,2022-01-18 01:42:16,"People also ask,Sitelinks,Top stories,Videos",700,2300.0
2650,toetoe socks,split toe socks,2651,gb,0.0,200,0.25,0.92,tabi socks,2022-01-23 11:34:06,"Sitelinks,People also ask,Image pack",1300,250.0
4931,toetoe socks,toe alignment socks,4932,gb,1.0,90,0.15,0.78,foot alignment socks uk,2022-01-06 08:55:06,"People also ask,Sitelinks,Image pack",800,70.0
2351,toetoe socks,toe bean socks,2352,gb,0.0,200,,,toe bean socks,2021-12-30 02:16:42,Sitelinks,2400,100.0
633,toetoe socks,toe less socks,634,gb,0.0,700,,,toeless sock,2022-01-16 11:32:21,"People also ask,Sitelinks",1300,400.0
2217,toetoe socks,toe socks for running,2218,gb,6.0,200,0.6,,injinji socks uk,2022-01-17 19:29:49,"People also ask,Sitelinks,Top stories,Videos,Image pack",900,2300.0
2150,toetoe socks,toe socks running,2151,gb,1.0,200,0.7,0.96,injinji socks uk,2022-01-03 01:12:25,"People also ask,Sitelinks,Top stories,Videos",500,2300.0
663,toetoe socks,toe socks uk,664,gb,1.0,700,0.6,1.22,toe socks,2022-01-22 14:06:27,"People also ask,Sitelinks,Image pack",700,4000.0
4334,toetoe socks,toe socks walking,4335,gb,0.0,100,,,socks with toes,2021-12-28 20:42:23,"People also ask,Top stories,Videos,Sitelinks",150,500.0
2869,toetoe socks,toe-toe socks,2870,gb,0.0,150,0.7,,toe socks,2022-01-02 12:19:38,"Sitelinks,People also ask,Top stories,Videos",150,4000.0
4999,toetoe socks,toetoe socks,5000,gb,0.0,90,0.9,1.18,toe socks,2022-01-15 10:22:42,"Sitelinks,Top stories,Videos,Image pack",300,4000.0
4874,toetoe socks,walking toe socks,4875,gb,0.0,100,,,injinji socks uk,2022-01-13 11:51:53,"People also ask,Top stories,Videos,Sitelinks,Image pack",100,500.0
714,trampoline socks,trampoline socks,715,gb,0.0,600,0.35,0.83,trampoline socks,2022-01-22 00:53:23,"Sitelinks,People also ask,Image pack",2400,250.0
3878,trampoline socks,trampoline socks uk,3879,gb,0.0,100,0.2,1.42,trampoline socks,2022-01-14 23:23:32,"People also ask,Sitelinks",150,250.0
2927,trespass socks,trespass socks,2928,gb,0.0,150,0.35,1.0,anti blister walking socks,2021-12-31 22:54:35,"Sitelinks,Image pack",150,450.0
4580,trespass socks,trespass walking socks,4581,gb,0.0,100,0.3,,anti blister walking socks,2022-01-13 08:58:53,"People also ask,Sitelinks,Image pack",100,500.0
3365,trusox socks,jimmy lion socks,3366,gb,0.0,150,0.25,,jimmy lion,2022-01-18 03:41:02,"Thumbnails,Sitelinks,Top stories,Videos,Image pack",1400,450.0
3273,trusox socks,lion king socks,3274,gb,0.0,150,,,lion king socks,2022-01-01 01:16:59,"Sitelinks,Image pack,Top stories,Thumbnails,Videos",250,80.0
4087,trusox socks,trusox football socks,4088,gb,0.0,100,0.35,,trusox,2022-01-19 02:57:23,"Sitelinks,Top stories,Videos,Image pack",100,2700.0
1359,trusox socks,trusox socks,1360,gb,0.0,350,0.35,0.77,trusox,2022-01-20 07:25:04,"People also ask,Top stories,Videos,Sitelinks,Image pack,Adwords bottom",600,2700.0
2354,tu socks,gay socks tumblr,2355,gb,0.0,200,,,gay socks tumblr,2022-01-23 07:41:09,Sitelinks,600,200.0
3595,tu socks,huf socks tumblr,3596,gb,0.0,150,0.0,,huf socks tumblr,2022-01-01 12:43:40,Sitelinks,200,50.0
129,tu socks,tu socks,130,gb,0.0,2700,,0.97,tu socks,2022-01-22 01:42:06,"Sitelinks,Image pack",2700,1300.0
3796,tu socks,tulle socks,3797,gb,0.0,100,0.3,,tulle socks,2022-01-23 17:51:11,Sitelinks,1000,40.0
4649,tu socks,tumblr socks,4650,gb,0.0,100,0.6,0.94,socks tumblr,2022-01-05 19:34:43,Sitelinks,350,30.0
2647,tu socks,tutu socks,2648,gb,0.0,200,0.1,,tutu socks,2022-01-15 16:03:31,"Sitelinks,Image pack,Top stories,Videos",1100,70.0
1000,tupac socks,alpaca bed socks,1001,gb,0.0,500,0.8,1.37,alpaca bed socks,2022-01-19 00:36:10,"Sitelinks,Image pack",600,150.0
3251,tupac socks,alpaca bed socks uk,3252,gb,0.0,150,0.5,,alpaca bed socks,2022-01-05 15:21:20,"Sitelinks,Image pack",150,250.0
146,tupac socks,alpaca socks,147,gb,0.0,2500,0.6,1.3,alpaca socks,2022-01-22 15:54:24,"People also ask,Sitelinks",10000,1600.0
3547,tupac socks,alpaca socks mens,3548,gb,0.0,150,,,mens alpaca socks,2021-12-30 21:31:47,"People also ask,Image pack",600,100.0
409,tupac socks,alpaca socks uk,410,gb,0.0,1000,0.7,1.32,alpaca socks,2022-01-20 14:44:25,"People also ask,Sitelinks,Image pack",1000,1600.0
1151,tupac socks,alpaca socks womens,1152,gb,1.0,400,,,alpaca socks,2022-01-11 12:54:36,"People also ask,Sitelinks,Image pack",1300,700.0
3077,tupac socks,alpaca walking socks,3078,gb,0.0,150,0.7,1.79,alpaca socks,2022-01-19 11:01:04,People also ask,150,700.0
900,tupac socks,alpaca wool socks,901,gb,0.0,500,0.6,1.1,alpaca socks,2022-01-16 15:41:04,"People also ask,Sitelinks,Image pack",1400,1600.0
3837,tupac socks,alpaca wool socks uk,3838,gb,0.0,100,,1.48,alpaca socks,2022-01-14 22:18:02,"People also ask,Sitelinks,Image pack",100,1600.0
3958,tupac socks,tupac socks,3959,gb,0.0,100,0.2,0.86,2pac socks,2021-12-31 13:59:14,"Image pack,Sitelinks,Shopping results,Thumbnails",1000,40.0
2659,tupac socks,women's alpaca socks,2660,gb,0.0,200,0.8,,alpaca socks,2022-01-20 09:20:00,"People also ask,Sitelinks,Image pack",250,350.0
542,twin skin socks,hilly twin skin socks,543,gb,0.0,800,0.6,0.88,hilly twin skin socks,2022-01-20 02:44:31,"Shopping results,Thumbnails,Top stories,Videos,Image pack",800,400.0
4241,twin skin socks,skin colour socks,4242,gb,0.0,100,0.8,,skin colour socks,2022-01-22 10:54:15,Sitelinks,1300,10.0
1875,twin skin socks,twin skin running socks,1876,gb,0.0,250,0.6,0.89,twin skin,2022-01-19 19:00:09,"Sitelinks,People also ask,Image pack",300,400.0
1975,twin skin socks,twin skin socks,1976,gb,0.0,250,0.35,0.79,hilly twin skin socks,2022-01-21 18:18:47,"Sitelinks,Top stories,Videos,Image pack",300,300.0
4364,unicorn socks,dinosaur slipper socks,4365,gb,0.0,100,,,dinosaur slipper socks,2022-01-09 21:07:39,"Image pack,Sitelinks",150,40.0
979,unicorn socks,happy socks discount code,980,gb,12.0,500,1.0,1.3,happy socks discount code,2022-01-23 16:37:18,Sitelinks,1300,150.0
3111,unicorn socks,my face socks discount code,3112,gb,12.0,150,,,my face socks discount code,2022-01-13 13:58:43,Sitelinks,700,150.0
1838,unicorn socks,super socks discount code,1839,gb,0.0,250,,1.53,super socks discount code,2022-01-11 15:43:55,"Sitelinks,Adwords bottom",300,150.0
2938,unicorn socks,unicorn slipper socks,2939,gb,0.0,150,0.4,1.79,girls unicorn slippers,2022-01-04 00:12:55,"Image pack,Sitelinks",300,10.0
889,unicorn socks,unicorn socks,890,gb,0.0,500,0.4,1.2,unicorn socks,2022-01-23 08:22:52,"Image pack,Sitelinks",2600,300.0
2125,van socks,campervan socks,2126,gb,0.0,200,0.25,,campervan socks,2021-12-30 15:01:55,"Sitelinks,Image pack",200,60.0
458,van socks,carharrt socks,459,gb,0.0,900,,,carharrt socks,2022-01-18 17:03:34,"Sitelinks,Shopping results,Thumbnails,Image pack",900,800.0
2024,van socks,van socks,2025,gb,0.0,250,0.4,,vans socks,2022-01-21 00:35:35,"Sitelinks,Image pack",1600,5200.0
4188,van socks,vans ankle socks,4189,gb,0.0,100,,,vans socks,2022-01-13 12:49:13,"Sitelinks,People also ask",600,5100.0
56,van socks,vans socks,57,gb,1.0,5000,0.4,0.8,vans socks,2022-01-23 12:32:26,"Sitelinks,Image pack",23000,5200.0
2894,van socks,vans white socks,2895,gb,0.0,150,,,vans socks,2022-01-10 12:36:31,Sitelinks,450,300.0
102,van socks,vans with socks,103,gb,1.0,3100,0.0,,vans socks,2022-01-22 04:27:28,"Sitelinks,People also ask",5300,5200.0
3386,van socks,white vans socks,3387,gb,0.0,150,0.45,,vans socks,2022-01-03 17:40:56,Sitelinks,400,300.0
804,varicose vein socks,best compression socks,805,gb,33.0,600,0.7,0.91,best compression socks,2022-01-19 18:34:47,"People also ask,Sitelinks,Top stories,Videos",11000,50.0
3117,varicose vein socks,best compression socks for swelling,3118,gb,37.0,150,,,best compression socks for swelling,2022-01-07 22:55:43,"People also ask,Sitelinks,Image pack",4200,200.0
3999,varicose vein socks,best compression socks for varicose veins,4000,gb,39.0,100,1.2,,best compression socks for varicose veins,2022-01-09 15:16:09,"People also ask,Image pack",900,450.0
1375,varicose vein socks,compression socks for varicose veins,1376,gb,40.0,350,1.0,1.45,varicose veins stockings,2022-01-16 09:14:25,"People also ask,Sitelinks,Image pack",2700,1700.0
4405,varicose vein socks,compression socks for varicose veins uk,4406,gb,19.0,100,0.9,,varicose veins treatment,2022-01-12 21:33:38,People also ask,100,15000.0
3601,varicose vein socks,compression socks varicose veins,3602,gb,36.0,150,0.7,0.83,varicose veins stockings,2022-01-18 09:43:53,"People also ask,Sitelinks,Image pack",900,1700.0
2087,varicose vein socks,socks for varicose veins,2088,gb,29.0,250,1.1,0.81,varicose veins stockings,2022-01-11 04:50:04,"People also ask,Sitelinks,Image pack",1400,1700.0
2216,varicose vein socks,socks varicose veins,2217,gb,40.0,200,,,varicose vein stockings,2022-01-11 07:50:42,"Featured snippet,People also ask,Sitelinks,Image pack",300,800.0
4541,varicose vein socks,varicose vein socks,4542,gb,40.0,100,0.9,1.0,varicose veins stockings,2022-01-15 19:27:38,"People also ask,Sitelinks,Image pack",500,1700.0
1001,varicose vein socks,varicose veins socks,1002,gb,40.0,500,0.7,1.29,varicose vein stockings,2022-01-22 07:48:34,"Featured snippet,People also ask,Image pack",5300,900.0
1561,vegan socks,vegan socks,1562,gb,0.0,300,1.0,0.83,vegan socks,2021-12-31 22:25:34,"Sitelinks,Image pack",1200,90.0
4645,vegan socks,vegan socks uk,4646,gb,0.0,100,0.4,,vegan socks,2022-01-16 00:46:06,"Sitelinks,People also ask",100,100.0
749,verruca socks,verruca socks,750,gb,1.0,600,0.3,0.7,verruca sock,2022-01-23 09:32:08,"People also ask,Sitelinks,Image pack",1600,1300.0
3027,verruca socks,verruca socks asda,3028,gb,0.0,150,0.3,1.18,verruca socks asda,2022-01-21 03:50:50,"Sitelinks,People also ask,Image pack",150,200.0
3051,verruca socks,verruca socks superdrug,3052,gb,2.0,150,0.09,0.82,verruca cream,2022-01-19 05:53:31,"People also ask,Image pack",150,150.0
4723,verruca socks tesco,boots verruca socks,4724,gb,0.0,100,,,verruca treatment,2021-12-31 22:10:00,"Sitelinks,People also ask,Image pack",150,6100.0
1768,verruca socks tesco,verruca socks boots,1769,gb,0.0,250,0.3,1.16,verruca treatment,2022-01-15 07:39:27,"Sitelinks,People also ask,Image pack",250,6600.0
3310,verruca socks tesco,verruca socks tesco,3311,gb,0.0,150,0.25,1.16,verruca plasters,2021-12-31 15:08:10,"Sitelinks,People also ask,Image pack",150,600.0
1962,verruca socks tesco,verruca swimming socks,1963,gb,1.0,250,0.3,,verruca sock,2022-01-19 14:14:28,"People also ask,Sitelinks,Image pack",300,1300.0
2439,vibram socks,sea boot socks,2440,gb,0.0,200,0.45,1.4,seaboot socks,2022-01-09 04:45:33,Image pack,200,150.0
2504,vibram socks,seaboot socks,2505,gb,0.0,200,0.5,1.24,sea boot socks,2022-01-03 20:19:08,"Sitelinks,Image pack",200,100.0
3809,vibram socks,vibram socks,3810,gb,0.0,100,0.5,,socks with toes,2022-01-17 15:09:28,"Sitelinks,People also ask,Top stories,Videos,Image pack",350,600.0
4369,vibram socks,viyella socks,4370,gb,0.0,100,0.6,1.42,viyella socks,2022-01-14 11:48:27,"Adwords top,Sitelinks,Image pack",150,70.0
3677,vicks on feet with socks,vicks on feet with socks,3678,gb,10.0,150,0.0,,vicks on feet,2022-01-21 09:26:03,"Featured snippet,People also ask,Sitelinks",1200,3000.0
3542,vicks on feet with socks,vicks vaporub on feet with socks,3543,gb,12.0,150,,0.35,vicks on feet,2022-01-13 17:30:32,"Featured snippet,People also ask,Sitelinks",900,3000.0
3197,wading socks,best waterproof socks uk,3198,gb,4.0,150,,,waterproof socks,2022-01-16 11:48:40,"Sitelinks,Top stories,Videos",150,500.0
3412,wading socks,bridgedale waterproof socks,3413,gb,0.0,150,,,bridgedale waterproof socks,2022-01-09 19:42:11,Sitelinks,200,250.0
486,wading socks,dexshell waterproof socks,487,gb,1.0,900,0.45,1.16,dexshell,2022-01-20 04:06:50,"Sitelinks,Shopping results,Thumbnails,Top stories,Videos,Image pack",1300,700.0
4703,wading socks,wading socks,4704,gb,0.0,100,0.35,,fishing sock,2022-01-12 10:40:35,"People also ask,Sitelinks,Top stories,Videos,Image pack",1200,150.0
92,wading socks,water proof socks,93,gb,3.0,3300,0.6,1.08,sealskinz socks,2022-01-22 07:30:15,"People also ask,Sitelinks,Top stories,Thumbnails,Videos",4900,24000.0
581,wading socks,waterproof cycle socks,582,gb,4.0,800,0.6,,waterproof socks for cycling,2022-01-23 07:17:22,"People also ask,Sitelinks,Image pack",800,1700.0
570,wading socks,waterproof cycling socks,571,gb,2.0,800,0.6,1.49,waterproof socks for cycling,2022-01-20 02:06:31,"People also ask,Sitelinks,Image pack",1000,400.0
4179,wading socks,waterproof cycling socks uk,4180,gb,5.0,100,,,cycling socks,2022-01-09 02:09:27,"People also ask,Sitelinks",100,2300.0
3403,wading socks,waterproof golf socks,3404,gb,0.0,150,0.5,2.28,waterproof golf socks,2022-01-14 17:00:05,"People also ask,Sitelinks,Top stories,Videos,Image pack",200,100.0
1383,wading socks,waterproof mtb socks,1384,gb,1.0,350,0.6,1.55,waterproof mtb socks,2022-01-07 16:00:44,"People also ask,Sitelinks,Top stories,Videos",400,300.0
805,wading socks,waterproof running socks,806,gb,0.0,600,0.7,1.44,waterproof socks,2022-01-20 05:50:19,"People also ask,Sitelinks,Image pack",800,1300.0
2137,wading socks,waterproof running socks uk,2138,gb,0.0,200,,,waterproof running socks,2022-01-07 13:24:22,"Sitelinks,People also ask",200,500.0
1574,wading socks,waterproof socks amazon,1575,gb,1.0,300,0.45,1.34,waterproof socks,2022-01-15 03:17:48,"People also ask,Sitelinks,Image pack",800,4300.0
587,wading socks,waterproof socks cycling,588,gb,4.0,800,0.7,,waterproof cycling socks,2022-01-18 20:00:00,"People also ask,Sitelinks,Top stories,Videos",900,2000.0
3770,wading socks,waterproof socks decathlon,3771,gb,0.0,100,,,waterproof socks uk,2022-01-07 18:43:30,"People also ask,Image pack",150,10.0
332,wading socks,waterproof socks for men,333,gb,9.0,1300,,,waterproof socks,2022-01-19 01:16:13,"People also ask,Sitelinks,Top stories,Videos",1800,3500.0
317,wading socks,waterproof socks for women,318,gb,6.0,1300,,,waterproof socks for women,2022-01-23 01:15:22,"People also ask,Sitelinks",1700,700.0
3853,wading socks,waterproof socks go outdoors,3854,gb,2.0,100,0.9,1.06,waterproof socks,2022-01-11 06:31:32,"People also ask,Sitelinks",100,4500.0
284,wading socks,waterproof socks uk,285,gb,2.0,1400,0.5,1.23,waterproof socks,2022-01-22 10:11:09,"People also ask,Sitelinks",1400,2900.0
2559,wading socks,weatherproof socks,2560,gb,0.0,200,,1.61,weatherproof socks,2022-01-09 01:54:09,"Sitelinks,Image pack",1600,100.0
225,wading socks,wetsuit socks,226,gb,1.0,1800,0.6,1.04,wetsuit socks,2022-01-23 08:51:22,"People also ask,Sitelinks,Top stories,Videos,Image pack",2500,1100.0
2320,warm ladies socks,girls thermal socks,2321,gb,0.0,200,0.7,,kids thermal socks,2022-01-19 03:50:57,"Sitelinks,Image pack",250,400.0
349,warm ladies socks,heat holder socks,350,gb,4.0,1200,0.5,1.31,heat holders socks,2022-01-21 17:43:05,"People also ask,Sitelinks,Top stories,Videos",3000,16000.0
3608,warm ladies socks,heat holder socks mens,3609,gb,0.0,150,,,mens heat holder socks,2022-01-01 00:37:10,"Sitelinks,Image pack",200,400.0
1957,warm ladies socks,heat holder socks womens,1958,gb,0.0,250,,,thermal ladies socks,2021-12-31 06:31:50,Sitelinks,500,2100.0
3346,warm ladies socks,heat holders ladies socks,3347,gb,0.0,150,,,thermal socks for women,2022-01-09 17:53:31,"Sitelinks,People also ask,Image pack",150,2200.0
